16 22106 83718
15 112 -7.229980 -164.360000
0 113 44.280030 -232.030000
1 113 129.590000 -208.890000
3 113 217.040000 -493.080000
4 113 -451.230000 -447.080000
6 113 111.640000 -223.230000
7 113 3.140015 -108.220000
8 113 265.530000 -213.010000
9 113 151.490000 -64.030030
10 113 -17.510010 -122.810000
12 113 111.270000 -179.080000
15 113 55.370000 -171.060000
0 114 23.580020 110.740000
1 114 220.990000 129.660000
2 114 114.290000 123.150000
5 114 642.890000 -545.319900
6 114 -63.280030 144.230000
7 114 -84.200010 224.710000
10 114 -77.789980 272.560000
12 114 -37.030030 198.110000
15 114 -16.789980 291.680000
0 115 -60.750000 69.039980
1 115 131.120000 111.270000
3 115 -64.250000 -268.540000
4 115 -220.000000 -361.500000
5 115 540.840000 -597.550000
6 115 -158.750000 64.370000
7 115 -165.470000 166.620000
8 115 53.489990 -2.940002
10 115 -171.090000 213.570000
12 115 -132.630000 120.270000
13 115 296.250000 -171.360000
15 115 -124.580000 222.240000
0 116 62.880000 509.480000
1 116 445.890000 503.480000
2 116 -234.350000 271.600000
3 116 -367.360000 -61.260010
5 116 466.650000 -138.190000
6 116 -410.860000 546.510000
7 116 -167.290000 584.100000
8 116 -113.710000 208.220000
9 116 -351.390000 302.180000
12 116 -238.890000 528.680000
14 116 373.790000 -223.860000
0 117 131.700000 13.950010
1 117 291.150000 4.320007
2 117 282.580000 74.849980
3 117 183.900000 -235.040000
4 117 -279.420000 -519.250000
6 117 110.080000 79.679990
7 117 45.549990 150.260000
8 117 262.970000 13.980010
10 117 57.530030 170.990000
13 117 489.340000 -197.590000
0 118 -35.580020 488.650000
1 118 337.280000 506.680000
5 118 369.240000 -161.920000
6 118 -516.940000 499.110000
7 118 -260.250000 552.530000
8 118 -186.580000 186.750000
9 118 -426.420000 277.450000
11 118 115.930000 -274.770000
12 118 -340.900000 489.890000
13 118 162.380000 158.410000
14 118 279.370000 -248.700000
0 119 556.010000 253.420000
1 119 863.500000 111.380000
2 119 423.860000 211.720000
6 119 333.760000 402.250000
8 119 408.400000 146.820000
9 119 221.640000 274.450000
10 119 531.560100 497.900000
11 119 681.180100 -470.290000
12 119 422.760000 409.200000
15 119 716.220000 567.610000
0 120 1.669983 491.520000
1 120 376.900000 500.030000
2 120 -289.240000 249.730000
3 120 -420.160000 -81.370000
4 120 9.349976 -360.150000
5 120 405.900000 -158.940000
6 120 -475.350000 509.550000
7 120 -224.200000 558.800000
8 120 -158.260000 189.800000
9 120 -396.660000 281.270000
11 120 149.110000 -271.370000
12 120 -300.810000 497.990000
0 121 -40.179990 490.950000
1 121 332.650000 510.030000
2 121 -327.730000 249.640000
4 121 12.539980 -335.420000
5 121 365.300000 -159.050000
6 121 -522.040000 502.860000
7 121 -265.060000 554.370000
8 121 -189.640000 189.730000
11 121 111.520000 -272.590000
12 121 -345.230000 493.680000
13 121 158.500000 159.920000
14 121 274.700000 -246.360000
0 122 118.380000 0.409973
1 122 274.520000 -5.500000
2 122 275.560100 59.359990
3 122 177.730000 -249.160000
4 122 -288.150000 -512.620000
6 122 110.220000 63.580020
7 122 35.489990 134.940000
8 122 254.720000 1.679993
10 122 44.679990 153.690000
13 122 479.960000 -210.370000
15 122 125.310000 154.040000
0 123 559.800000 157.770000
1 123 836.810100 8.580017
7 123 390.100000 324.450000
10 123 543.670000 385.040000
12 123 451.060100 305.950000
15 123 732.430100 433.170000
0 124 -26.090030 503.080000
1 124 351.150000 519.110000
2 124 -315.470000 264.710000
3 124 -445.180000 -67.359990
4 124 18.729980 -344.710000
5 124 379.140000 -146.280000
6 124 -509.040000 520.880000
7 124 -252.390000 568.890000
12 124 -333.610000 509.340000
0 125 127.290000 448.370000
1 125 498.319900 423.910000
2 125 -169.750000 203.100000
3 125 -306.520000 -129.230000
4 125 -24.900020 -435.439900
5 125 529.770000 -202.370000
7 125 -97.349980 528.570000
8 125 -60.190000 154.820000
12 125 -159.270000 466.030000
13 125 291.700000 133.630000
14 125 438.380000 -284.710000
0 126 311.260000 575.300000
1 126 737.980000 511.160000
2 126 -25.349980 343.770000
9 126 -176.190000 372.140000
13 126 432.970000 252.490000
14 126 610.150000 -144.720000
0 127 -112.240000 497.290000
1 127 260.420000 534.450000
2 127 -396.270000 257.310000
7 127 -336.730000 554.070000
8 127 -245.720000 194.650000
0 128 125.090000 -34.989990
1 128 269.270000 -42.010010
3 128 198.850000 -280.540000
4 128 -314.530000 -513.700000
6 128 121.580000 23.280030
7 128 47.560000 101.150000
8 128 272.130000 -27.620000
10 128 55.109990 113.380000
12 128 137.530000 72.630000
13 128 490.390000 -239.840000
15 128 138.840000 106.710000
0 129 165.939900 15.340030
1 129 326.220000 -4.469971
2 129 313.210000 81.780030
3 129 211.120000 -228.280000
6 129 144.950000 90.390010
7 129 78.530030 157.030000
10 129 97.390010 176.810000
12 129 167.330000 139.710000
13 129 518.180100 -193.720000
15 129 188.490000 181.290000
0 130 486.740000 369.690000
1 130 842.180100 251.350000
3 130 132.850000 -74.599980
7 130 277.230000 509.500000
8 130 291.510000 186.410000
9 130 89.140010 302.820000
11 130 599.620000 -359.270000
0 131 307.720000 544.270000
1 131 724.480000 478.560000
2 131 -24.830020 310.500000
3 131 -168.430000 -22.239990
5 131 709.610000 -92.090030
8 131 60.310000 246.330000
9 131 -174.490000 346.050000
11 131 421.420000 -210.930000
12 131 8.390015 600.370000
13 131 431.439900 225.610000
14 131 609.300000 -176.850000
0 132 143.400000 80.890010
1 132 325.920000 66.840030
3 132 156.790000 -182.450000
4 132 -234.860000 -524.850000
6 132 90.500000 151.750000
7 132 43.489990 216.600000
8 132 246.420000 62.239990
10 132 64.780030 250.060000
12 132 116.880000 202.550000
13 132 485.520000 -141.560000
15 132 149.610000 267.400000
0 133 186.610000 580.540000
1 133 598.050000 546.660000
5 133 588.210000 -61.210020
6 133 -289.880000 661.410000
11 133 308.650000 -187.540000
13 133 335.210000 248.580000
0 134 54.400020 577.880000
1 134 454.590000 576.080000
2 134 -248.070000 347.130000
3 134 -379.110000 13.950010
4 134 56.799990 -399.290000
5 134 459.730000 -67.460020
6 134 -433.160000 632.590000
8 134 -124.750000 268.010000
9 134 -366.270000 368.700000
11 134 191.720000 -195.680000
12 134 -259.650000 606.870000
13 134 231.550000 238.320000
14 134 364.680100 -154.620000
0 135 494.850000 421.920000
1 135 867.950000 305.640000
7 135 278.300000 561.860000
8 135 288.830000 229.980000
9 135 84.489990 348.870000
12 135 285.280000 548.470000
0 136 168.260000 52.140010
1 136 340.360000 31.210020
2 136 298.720000 112.730000
3 136 195.360000 -198.560000
7 136 73.390010 193.230000
10 136 96.020020 219.620000
12 136 155.000000 179.610000
13 136 513.170000 -163.010000
0 137 522.250000 357.330000
1 137 876.210000 228.950000
2 137 316.830000 254.270000
3 137 175.800000 -70.900020
6 137 226.040000 495.080000
7 137 314.810100 503.630000
9 137 126.850000 306.310000
10 137 484.510000 619.860000
12 137 332.860000 488.540000
0 138 -9.960022 -11.440000
1 138 149.319900 20.479980
2 138 135.080000 3.349976
3 138 47.659970 -307.180000
4 138 -279.310000 -403.440000
6 138 -46.400020 -1.309998
7 138 -94.530030 99.130000
8 138 140.220000 -44.209990
10 138 -104.060000 127.510000
12 138 -33.320010 53.659970
13 138 362.950000 -233.280000
0 139 582.650000 121.160000
1 139 849.280000 -37.039980
2 139 488.439900 91.659970
3 139 352.860000 -221.050000
6 139 401.200000 263.740000
7 139 417.510000 293.200000
8 139 460.140000 47.579990
9 139 279.560100 175.340000
10 139 573.180100 344.270000
12 139 487.050000 273.260000
15 139 768.569900 385.230000
0 140 371.040000 512.000000
1 140 787.840000 427.770000
2 140 32.570010 277.730000
5 140 775.480000 -126.320000
6 140 -83.910000 611.710000
8 140 108.630000 218.610000
9 140 -125.030000 316.400000
11 140 483.430100 -235.780000
12 140 78.190000 572.500000
14 140 674.740000 -205.670000
0 141 -50.900020 451.310000
1 141 309.490000 473.450000
2 141 -325.620000 211.890000
3 141 -454.550000 -118.870000
0 142 -41.159970 120.670000
1 142 166.850000 155.390000
2 142 19.520020 96.780030
3 142 -71.479980 -221.120000
4 142 -189.290000 -375.680000
5 142 551.680100 -538.160000
6 142 -162.110000 127.900000
7 142 -155.780000 219.680000
8 142 52.900020 38.540010
9 142 -98.510010 165.240000
10 142 -154.220000 276.850000
12 142 -128.700000 182.220000
13 142 305.100000 -127.950000
15 142 -104.610000 295.710000
0 143 212.689900 496.550000
1 143 603.780000 451.960000
2 143 -99.099980 258.460000
3 143 -238.110000 -74.349980
5 143 615.620000 -151.110000
6 143 -245.180000 558.160000
8 143 -1.659973 200.020000
9 143 -235.480000 295.010000
12 143 -78.729980 534.080000
0 144 198.640000 575.700000
1 144 610.630000 538.930000
3 144 -258.540000 10.109990
4 144 47.989990 -491.660000
5 144 600.270000 -65.330020
6 144 -275.900000 657.930000
8 144 -19.500000 268.740000
9 144 -256.930000 370.030000
11 144 319.960000 -190.820000
14 144 502.110000 -150.240000
0 145 -2.119995 -22.440000
1 145 153.100000 7.520020
4 145 -286.630000 -409.550000
6 145 -31.979980 -9.650024
7 145 -84.039980 90.549990
8 145 151.980000 -48.750000
12 145 -20.020020 45.919980
15 145 -34.539980 107.300000
0 146 32.349980 0.469971
1 146 191.360000 20.109990
2 146 183.480000 33.940000
3 146 92.539980 -276.160000
4 146 -275.720000 -438.530000
6 146 3.820007 30.179990
7 146 -52.159970 119.530000
8 146 179.890000 -19.329990
13 146 402.710000 -218.220000
15 146 8.530029 142.140000
0 147 86.400020 -33.590030
1 147 231.990000 -28.960020
3 147 162.580000 -289.320000
4 147 -307.070000 -481.750000
6 147 78.179990 14.859990
7 147 8.789978 95.920010
9 147 104.870000 109.770000
10 147 9.309998 114.030000
12 147 91.849980 66.130000
13 147 456.069900 -242.100000
15 147 85.950010 103.500000
0 148 43.400020 13.799990
1 148 205.910000 30.049990
2 148 190.360000 51.010010
6 148 11.489990 48.859990
7 148 -43.510010 134.620000
12 148 26.729980 102.870000
15 148 21.479980 161.560000
0 149 211.450000 523.070000
1 149 609.990000 480.170000
2 149 -104.250000 287.530000
6 149 -253.270000 593.530000
8 149 -5.989990 223.390000
9 149 -241.070000 320.170000
11 149 335.920000 -235.010000
12 149 -85.919980 564.450000
13 149 356.310100 202.170000
14 149 517.280000 -203.030000
0 150 41.799990 490.690000
1 150 418.460000 488.950000
7 150 -185.030000 562.650000
12 150 -257.670000 504.090000
0 151 323.650000 562.110000
1 151 747.950000 493.760000
5 151 724.230000 -75.630000
6 151 -142.770000 664.470000
8 151 69.460020 259.340000
9 151 -165.530000 360.780000
13 151 443.220000 242.540000
0 152 129.480000 523.790000
1 152 520.750000 501.570000
5 152 533.550000 -121.440000
6 152 -340.110000 578.630000
8 152 -64.289980 223.290000
13 152 292.350000 197.880000
14 152 438.790000 -205.850000
0 153 256.580000 571.040000
1 153 674.360000 519.390000
2 153 -71.510010 338.540000
5 153 656.980000 -69.340030
6 153 -214.610000 661.510000
8 153 21.659970 264.640000
9 153 -214.780000 366.080000
11 153 372.160000 -192.080000
12 153 -48.530030 623.670000
13 153 389.939900 245.060000
0 154 308.830000 553.400000
1 154 728.180100 487.890000
2 154 -25.169980 320.700000
3 154 -168.330000 -13.159970
5 154 709.520000 -85.520020
6 154 -156.720000 650.090000
8 154 59.520020 251.090000
9 154 -175.270000 352.180000
11 154 421.390000 -203.760000
12 154 7.630005 610.740000
13 154 431.850000 233.950000
14 154 609.530000 -166.870000
0 155 200.720000 20.820010
1 155 363.480000 -9.919983
7 155 110.500000 167.270000
10 155 136.840000 186.010000
12 155 201.890000 152.090000
15 155 235.330000 193.150000
0 156 154.420000 12.510010
1 156 313.080000 -3.929993
2 156 303.980000 77.349980
3 156 203.540000 -232.020000
4 156 -284.150000 -538.010000
6 156 134.490000 84.039980
7 156 67.760010 152.420000
9 156 142.160000 160.290000
10 156 83.679990 171.500000
13 156 509.110000 -197.340000
15 156 172.569900 175.350000
0 157 302.330000 543.270000
1 157 718.420000 479.150000
3 157 -172.010000 -21.530030
4 157 21.969970 -560.120000
5 157 703.650000 -96.450010
6 157 -161.320000 636.450000
9 157 -178.310000 342.210000
11 157 416.780000 -212.790000
12 157 3.080017 597.900000
13 157 427.580000 225.910000
0 158 397.120000 572.760000
1 158 838.439900 488.120000
5 158 798.120000 -61.200010
6 158 -69.820010 692.090000
9 158 -116.600000 372.770000
11 158 499.340000 -181.040000
0 159 43.239990 5.559998
1 159 202.819900 21.880000
2 159 193.730000 43.120000
3 159 101.660000 -266.980000
6 159 14.950010 39.739990
7 159 -41.940000 126.650000
8 159 188.820000 -12.170010
10 159 -43.969970 151.630000
12 159 28.989990 93.210020
13 159 411.980000 -212.810000
0 160 136.070000 20.830020
1 160 297.560100 9.580017
2 160 283.439900 81.820010
3 160 184.160000 -228.250000
4 160 -275.050000 -522.090000
6 160 111.940000 87.960020
7 160 48.560000 157.580000
8 160 264.110000 19.950010
10 160 61.849980 179.260000
12 160 132.170000 138.630000
13 160 491.890000 -191.610000
15 160 146.590000 184.220000
0 161 427.170000 579.770000
1 161 876.910000 488.530000
2 161 68.469970 349.720000
3 161 -80.070010 14.460020
6 161 -40.349980 705.990000
8 161 137.640000 276.260000
9 161 -96.789980 379.890000
11 161 525.689900 -173.810000
13 161 524.830000 264.410000
14 161 722.540000 -133.010000
0 162 488.689900 377.760000
1 162 846.670000 259.260000
2 162 273.069900 259.270000
7 162 278.240000 517.420000
12 162 288.030000 498.280000
13 162 646.060100 109.590000
0 163 238.210000 483.860000
1 163 628.950000 431.820000
4 163 -10.859990 -512.160000
5 163 641.420000 -160.990000
6 163 -216.560000 549.920000
7 163 4.140015 575.780000
9 163 -215.320000 283.940000
11 163 364.740000 -268.030000
12 163 -50.640010 523.030000
14 163 545.620000 -242.130000
0 164 261.870000 479.660000
1 164 653.450000 421.190000
4 164 -14.880000 -527.890000
5 164 664.900000 -164.780000
6 164 -191.520000 548.910000
7 164 26.150020 573.560000
8 164 34.549990 186.940000
9 164 -197.960000 280.690000
11 164 386.340000 -270.690000
12 164 -26.289980 520.980000
14 164 569.280000 -245.630000
0 165 24.400020 -33.650020
1 165 173.530000 -10.890010
2 165 186.570000 -3.869995
3 165 97.590030 -312.350000
6 165 6.099976 -11.700010
8 165 181.800000 -51.179990
9 165 48.210020 88.950010
10 165 -61.039980 104.150000
12 165 17.950010 40.599980
13 165 399.000000 -248.700000
15 165 2.979980 94.410000
0 166 305.350000 560.000000
1 166 726.439900 495.920000
3 166 -171.710000 -6.830017
5 166 706.020000 -78.210020
6 166 -161.510000 658.460000
9 166 -178.550000 358.060000
11 166 417.840000 -198.430000
14 166 605.780000 -159.770000
0 167 352.280000 565.910000
1 167 782.630000 491.000000
2 167 9.570007 335.350000
3 167 -135.540000 0.219971
5 167 753.280000 -70.440000
6 167 -113.820000 674.870000
8 167 88.880000 263.380000
9 167 -146.160000 365.100000
11 167 459.210000 -190.450000
13 167 465.920000 247.720000
14 167 651.040000 -151.290000
0 168 43.400020 13.799990
1 168 205.910000 30.049990
9 168 49.219970 134.840000
12 168 26.729980 102.870000
0 169 506.520000 332.140000
1 169 850.860000 205.850000
2 169 304.610000 222.890000
3 169 164.380000 -101.850000
7 169 302.430100 476.210000
9 169 117.790000 279.340000
10 169 466.870000 588.030000
13 169 668.050000 73.739990
0 170 -100.540000 495.980000
1 170 271.860000 530.150000
7 170 -325.100000 553.480000
8 170 -237.410000 192.640000
11 170 58.080020 -269.640000
0 171 91.500000 507.580000
1 171 475.640000 494.230000
2 171 -208.300000 270.650000
3 171 -342.570000 -63.310000
4 171 13.349980 -417.020000
5 171 494.710000 -139.770000
6 171 -379.000000 550.160000
11 171 228.810100 -253.550000
12 171 -207.890000 530.340000
14 171 401.540000 -224.290000
0 172 141.310100 -50.450010
1 172 280.310100 -61.859990
2 172 316.540000 13.310000
3 172 219.280000 -292.540000
4 172 -328.380000 -525.720000
6 172 144.620000 10.690000
7 172 66.080020 88.500000
8 172 289.940000 -38.239990
10 172 75.760010 97.169980
12 172 161.750000 59.020020
13 172 505.970000 -251.960000
15 172 163.800000 87.959990
0 173 -109.670000 542.520000
1 173 273.850000 579.220000
2 173 -396.900000 309.100000
5 173 299.710000 -106.320000
12 173 -431.280000 544.300000
0 174 56.530030 568.390000
1 174 454.310100 566.050000
3 174 -376.750000 3.419983
5 174 461.340000 -77.010010
6 174 -429.110000 622.270000
8 174 -122.470000 260.380000
9 174 -363.220000 359.370000
11 174 194.000000 -203.070000
12 174 -255.920000 596.710000
13 174 233.390000 230.470000
14 174 366.890000 -164.310000
0 175 -84.620000 473.470000
1 175 282.770000 503.600000
4 175 5.109985 -307.340000
5 175 320.460000 -178.540000
6 175 -570.170000 468.950000
8 175 -223.460000 171.630000
12 175 -392.170000 465.380000
0 176 -100.240000 503.590000
1 176 274.260000 537.860000
2 176 -385.520000 264.610000
3 176 -513.700000 -66.440000
5 176 306.710000 -146.000000
7 176 -325.970000 561.880000
12 176 -414.140000 499.880000
0 177 559.010000 163.670000
1 177 837.910000 15.070010
2 177 450.600000 123.600000
6 177 360.590000 303.010000
7 177 388.310100 329.950000
8 177 429.530000 74.649990
9 177 247.000000 200.810000
10 177 541.840000 391.750000
12 177 448.189900 312.030000
15 177 730.760000 441.210000
0 178 495.460000 363.970000
1 178 849.470000 243.140000
2 178 284.480000 250.280000
3 178 143.970000 -76.140010
7 178 286.920000 505.540000
9 178 98.900020 301.500000
11 178 608.060100 -364.260000
12 178 299.520000 486.650000
0 179 27.070010 98.220000
1 179 219.560100 116.450000
3 179 30.390010 -200.910000
4 179 -209.600000 -431.370000
5 179 650.560100 -558.900000
6 179 -52.650020 132.360000
8 179 136.720000 50.100010
10 179 -72.580020 258.290000
12 179 -28.340030 186.580000
13 179 378.790000 -137.340000
15 179 -10.640010 274.730000
0 180 21.700010 468.150000
1 180 391.970000 470.510000
2 180 -268.180000 224.090000
3 180 -400.730000 -106.940000
4 180 -3.909973 -370.630000
5 180 425.410000 -181.630000
6 180 -448.600000 485.680000
7 180 -201.860000 537.320000
8 180 -141.230000 170.210000
9 180 -377.720000 259.570000
11 180 167.710000 -291.500000
12 180 -275.570000 475.280000
13 180 207.910000 144.490000
14 180 334.920000 -267.620000
0 181 89.650020 53.640010
1 181 263.069900 55.539980
2 181 221.790000 100.850000
4 181 -246.370000 -484.569900
5 181 742.480000 -606.880000
6 181 47.070010 108.120000
7 181 -3.690002 181.620000
8 181 214.190000 35.730010
10 181 4.809998 212.240000
13 181 446.210000 -168.400000
15 181 79.210020 222.640000
0 182 68.130000 -9.080017
1 182 221.990000 0.570007
2 182 227.130000 37.250000
3 182 134.360000 -272.360000
4 182 -287.490000 -467.250000
6 182 49.859990 32.489990
7 182 -13.840030 116.830000
8 182 216.130000 -18.170010
10 182 -13.469970 137.430000
12 182 63.969970 84.820010
13 182 436.850000 -222.970000
15 182 58.150020 134.180000
0 183 -50.549990 455.620000
1 183 311.310100 477.520000
2 183 -326.780000 216.120000
3 183 -455.820000 -114.880000
5 183 358.510000 -196.540000
6 183 -518.970000 455.420000
7 183 -269.050000 518.320000
8 183 -190.230000 161.900000
11 183 102.530000 -303.550000
12 183 -347.350000 452.810000
13 183 154.980000 130.130000
14 183 269.689900 -282.930000
0 184 171.090000 529.250000
1 184 567.510000 496.750000
2 184 -139.800000 294.010000
5 184 573.290000 -115.000000
6 184 -296.960000 593.180000
8 184 -35.590030 227.870000
